OID_,id,GISMATCH,GEOID,STATEFIP,State_1,PUMA,Name,pumaArea,Shape_Length,Shape_Area,AreaMi
3028,297,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,216.020716698493715,1174.203851401432303,0.000453362641654
3029,297,2503304,2503304,25,Massachusetts,03304,Boston City--Mattapan & Roxbury PUMA,6.731430602120000,2164.610604517313732,97287.555313657474471,0.037562935110794
3030,297,2503305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",17.687491425400001,2711.760843224762539,125325.326649014314171,0.048388379145499
3031,2139,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,509.303604853492175,54.051767525724316,0.000020869504117
3032,2139,2500501,2500501,25,Massachusetts,00501,Middlesex County (Outside Lowell City) PUMA,133.882845102000005,13439.752396624184257,7849693.784045618958771,3.030783714310418
3033,2188,2500501,2500501,25,Massachusetts,00501,Middlesex County (Outside Lowell City) PUMA,133.882845102000005,5602.639699759462928,670076.707591533544473,0.258718063223670
3034,2195,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,10528.092464936953547,4698937.441835190169513,1.814269889383851
3035,2195,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,903.763726489506666,3369.484762869645692,0.001300965340289
3036,2225,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,17641.110060642637109,16783809.440708655864000,6.480265054463380
3037,2225,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,10554.814111336909264,2458.557455606764051,0.000949254340634
3038,2236,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,2236.086663282594145,683.157442993473978,0.000263768563398
3039,2236,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,32161.243530344479950,38430128.906297951936722,14.837955725711016
3040,2236,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,7588.624355301756623,2472.870133509325115,0.000954780496467
3041,2235,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,13203.934679097983462,6055109.840224808081985,2.337890979825698
3042,2235,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,3801.043669659792158,684.601721092170692,0.000264326202290
3043,2234,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,16355.574669684268883,10632486.896022455766797,4.105226141761112
3044,2234,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,2728.803151602297476,352.011061509010915,0.000135912230697
3045,3351,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,9452.307198510015951,5196864.252426519058645,2.006520505774260
3046,3294,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,28492.187085572557407,27143018.576795153319836,10.479978063217887
3047,3294,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,2203.935078102349507,3.682341104567648,0.000001421759849
3048,723,2500506,2500506,25,Massachusetts,00506,Middlesex County (East)--Cambridge City PUMA,7.104903746800000,1868.054849013337844,102373.469988245386048,0.039526617745070
3049,3319,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,33029.727286084336811,35871731.678819335997105,13.850153033644366
3050,3319,3300500,3300500,33,New Hampshire,00500,Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA,0.000000000000000,4219.101134973710941,9.719865124553259,0.000003752860906
3051,253,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,758.395074195886536,4889.124760478957796,0.001887701623649
3052,253,2500506,2500506,25,Massachusetts,00506,Middlesex County (East)--Cambridge City PUMA,7.104903746800000,663.943942975776963,2436.038694661630871,0.000940559798424
3053,253,2503301,2503301,25,Massachusetts,03301,"Boston City--Allston, Brighton & Fenway PUMA",6.089964359800000,1835.852641977577605,164145.866150185756851,0.063377073244628
3054,207502,3300500,3300500,33,New Hampshire,00500,Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA,0.000000000000000,23155.338981589757168,25554826.803691156208515,9.866773791363528
3055,207502,3300600,3300600,33,New Hampshire,00600,Hillsborough County (Western) PUMA,0.000000000000000,6647.483836064120624,2344.700128987556127,0.000905293781054
3056,207437,3300700,3300700,33,New Hampshire,00700,Outer Manchester City PUMA,0.000000000000000,711.071048375091209,1.843782705919625,0.000000711888483
3057,207437,3300800,3300800,33,New Hampshire,00800,Manchester City PUMA,0.000000000000000,7693.772955507753977,893294.574305929942057,0.344902963398519
3058,2186,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,5980.955487839033594,2824.460428279528969,0.001090530268218
3059,2186,2500501,2500501,25,Massachusetts,00501,Middlesex County (Outside Lowell City) PUMA,133.882845102000005,15549.560181980476045,10176635.704841999337077,3.929221012849360
3060,2189,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,4217.648791524761691,5488.905139133551529,0.002119278122529
3061,2189,2500501,2500501,25,Massachusetts,00501,Middlesex County (Outside Lowell City) PUMA,133.882845102000005,12447.722912941399045,4811469.705193101428449,1.857718839177644
3062,3302,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,28948.987479692914349,34916680.880450367927551,13.481405858828582
3063,3302,3300500,3300500,33,New Hampshire,00500,Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA,0.000000000000000,5430.566362052010845,12.356963658944105,0.000004771050342
3064,207440,3300800,3300800,33,New Hampshire,00800,Manchester City PUMA,0.000000000000000,1400.593177554599606,115009.560116873166407,0.044405439419903
3065,207436,3300800,3300800,33,New Hampshire,00800,Manchester City PUMA,0.000000000000000,3618.796349556021141,770736.319142850581557,0.297582956526720
3066,207238,3300800,3300800,33,New Hampshire,00800,Manchester City PUMA,0.000000000000000,10098.926486492702679,2749224.445487580262125,1.061481492858120
3067,207431,3300800,3300800,33,New Hampshire,00800,Manchester City PUMA,0.000000000000000,9311.197259208052856,1723224.512386978371069,0.665340703972181
3068,2196,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,10501.836528375259149,5495056.917415179312229,2.121653337402842
3069,2196,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,1544.522878181022179,37.072471815087326,0.000014313761392
3070,3366,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,3602.502727216499807,663372.532565238536336,0.256129566774435
3071,3300,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,48379.155789545467997,110074033.422670304775238,42.499821909479849
3072,3300,3300500,3300500,33,New Hampshire,00500,Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA,0.000000000000000,28181.566376336224494,64.972842770297675,0.000025086154844
3073,2238,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,1342.961923059405990,75.798326895571563,0.000029265897632
3074,2238,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,13292.638090291633489,5573420.332631256431341,2.151909621172452
3075,3274,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,2780.795901420623068,5.899789695926312,0.000002277921537
3076,3274,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,9858.487639058179411,5484628.109302618540823,2.117626752079035
3077,3275,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,2377.408683317753457,9.271886174420102,0.000003579895266
3078,3275,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,29257.365194770562084,24018402.567536026239395,9.273557077270144
3079,3317,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,14968.922065676306374,7240965.436144220642745,2.795752385189220
3080,3317,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,601.546719979704221,0.777794121244058,0.000000300307989
3081,3320,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,13405.401935646877973,26.643309581549076,0.000010287039341
3082,3320,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,17300.403273099913349,16336908.724052809178829,6.307715723086006
3083,3337,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,12984.699541554329699,4143908.980061287526041,1.599972202212653
3084,207207,3300800,3300800,33,New Hampshire,00800,Manchester City PUMA,0.000000000000000,2289.548667075971480,232754.466911322699161,0.089867002096516
3085,207213,3300800,3300800,33,New Hampshire,00800,Manchester City PUMA,0.000000000000000,5466.024752811317740,1049257.300135342637077,0.405120508501231
3086,3305,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,27814.484283777455857,42266255.865761250257492,16.319092625394813
3087,3307,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,33277.226312720405986,32233197.520658064633608,12.445307141065626
3088,3307,3300500,3300500,33,New Hampshire,00500,Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA,0.000000000000000,15805.871861066490965,36.486512158102151,0.000014087521104
3089,1418,2500503,2500503,25,Massachusetts,00503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",71.071924533499995,5102.723671786218802,1585390.884432666935027,0.612122842692381
3090,207432,3300700,3300700,33,New Hampshire,00700,Outer Manchester City PUMA,0.000000000000000,7086.615414099631380,14.476491836080262,0.000005589404747
3091,207432,3300800,3300800,33,New Hampshire,00800,Manchester City PUMA,0.000000000000000,12855.556904694511104,6552259.338259455747902,2.529841474160071
3092,1446,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,9593.421011502661713,4077969.367950707674026,1.574512775640004
3093,1446,2500501,2500501,25,Massachusetts,00501,Middlesex County (Outside Lowell City) PUMA,133.882845102000005,1763.435990757228410,105.018288246535292,0.000040547787784
3094,2193,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,5531.697735393236144,1245148.035082097165287,0.480754344112451
3095,2193,2500501,2500501,25,Massachusetts,00501,Middlesex County (Outside Lowell City) PUMA,133.882845102000005,348.673148037418059,40.387361297309880,0.000015593647377
3096,2223,2501400,2501400,25,Massachusetts,01400,Middlesex (West Central) & Worcester (East) Counties PUMA,169.634299147000007,7282.130567805116698,12781.576995351599180,0.004934994468122
3097,2223,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,17020.135289384772477,12103363.214803917333484,4.673134663465277
3098,2239,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,16820.486245590738690,11160229.135297914966941,4.308988559525825
3099,2239,2500303,2500303,25,Massachusetts,00303,Worcester County (East Central) PUMA,147.245946787000008,4314.679212794775594,7810.919117463573457,0.003015812731844
3100,2237,2500400,2500400,25,Massachusetts,00400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA",567.166787696000029,19158.938880202207656,13665096.071174552664161,5.276123090454864
3101,2237,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,4208.104461332769461,1623.398852300698991,0.000626797801130
3102,3355,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,7615.021125001944711,1207517.947503334842622,0.466225286070265
3103,3349,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,10317.973181758981809,3873539.816197851207107,1.495582084428122
3104,881,2500505,2500505,25,Massachusetts,00505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",20.676223757799999,1136.411422394961392,2867.197561523182230,0.001107031167615
3105,881,2502800,2502800,25,Massachusetts,02800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",44.115337218900002,5414.384357916758745,1032991.423926765331998,0.398840218585701
3106,3347,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,8647.116388706403086,3714231.015072719659656,1.434072612430920
